No,Codigo,Departamento,Municipio,Latitud,Longitud,Nombre Establecimiento,Direccion
18086,17-11-0354-43,PETEN,MELCHOR DE MENCOS,16.898021,-89.394801,EORM,CASERIO YALTUTU
18087,17-12-0088-42,PETEN,POPTUN,16.282837,-89.393049,EODP ANEXA A EORM,CASERIO SANTA CRUZ
18088,17-12-0024-43,PETEN,POPTUN,16.28313,-89.393007,EORM CASERIO SANTA CRUZ,CASERIO SANTA CRUZ
18089,17-12-0091-42,PETEN,POPTUN,16.328446,-89.392607,EODP ANEXA A EORM,BARRIO NUEVO AMANECER
18090,17-12-0097-43,PETEN,POPTUN,16.328446,-89.392607,EORM,BARRIO NUEVO AMANECER
18091,17-09-0232-43,PETEN,SAN LUIS,16.132706,-89.391089,EORM,CASERIO CANSIS
18092,17-09-3488-42,PETEN,SAN LUIS,16.132706,-89.391089,EODP ANEXA A EORM,CASERIO CANSIS
18093,17-09-0067-43,PETEN,SAN LUIS,15.941113,-89.390961,EORM CASERIO LA CUEVA,CASERIO LA CUEVA
18094,17-09-0250-43,PETEN,SAN LUIS,16.222044,-89.390659,EORM,CASERIO SACLIK
18095,17-09-3971-42,PETEN,SAN LUIS,16.222044,-89.390659,EODP ANEXA A EORM,CASERIO SACLICK
18096,17-09-0311-42,PETEN,SAN LUIS,15.940789,-89.389315,EODP,CASERIO SAN MARTIN LA CUEVA
18097,17-09-0036-42,PETEN,SAN LUIS,15.897023,-89.389021,EODP CASERIO SAN LUCAS SEALCAL,CASERIO SAN LUCAS SEALCAL
18098,17-09-0079-43,PETEN,SAN LUIS,15.897023,-89.389021,EORM CASERIO SAN LUCAS SEALCAL,CASERIO SAN LUCAS SEALCAL
18099,17-08-0030-43,PETEN,DOLORES,16.758967,-89.386912,EORM,COMUNIDAD CASERIO BUENA VISTA
18100,17-09-0304-43,PETEN,SAN LUIS,16.017238,-89.384745,EORM,PARCELAMIENTO LAS PELOTAS
18101,17-08-0058-42,PETEN,DOLORES,16.534595,-89.382433,EODP ANEXA A EORM,CASERIO MOPAN II
18102,17-08-0461-43,PETEN,DOLORES,16.535832,-89.381762,EORM,CASERIO MOPAN II
18103,17-01-0026-43,PETEN,FLORES,17.028742,-89.381314,EORM,CASERIO YAXHA
18104,17-09-0243-43,PETEN,SAN LUIS,16.212502,-89.381297,EORM,CASERIO NACIMIENTO DE IXBOBO
18105,17-09-3160-42,PETEN,SAN LUIS,16.212502,-89.381297,EODP ANEXA A EORM,CASERIO NACIMIENTO DE IXBOBO
18106,17-09-3185-45,PETEN,SAN LUIS,16.212502,-89.381297,INEB DE TELESECUNDARIA,ALDEA NACIMIENTO IXBOBO
18107,17-08-0164-43,PETEN,DOLORES,16.635999,-89.381234,EORM,CASERIO EL MANANTIAL
18108,17-08-0041-43,PETEN,DOLORES,16.515872,-89.380684,EORM,CASERIO SAN MIGUEL YALU
18109,17-08-0516-43,PETEN,DOLORES,16.560558,-89.379977,EORM,CASERIO MOPAN III
18110,17-08-4086-42,PETEN,DOLORES,16.56039,-89.379401,EODP ANEXA A EORM,CASERIO MOPAN III
18111,17-08-0093-42,PETEN,DOLORES,16.732828,-89.379171,EODP,ALDEA CALZADA MOPAN
18112,17-08-0145-43,PETEN,DOLORES,16.733335,-89.377893,EORM,ALDEA CALZADA MOPAN
18113,17-08-2125-42,PETEN,DOLORES,16.733335,-89.377893,EODP,ALDEA CALZADA MOPAN
18114,17-08-0480-45,PETEN,DOLORES,16.733288,-89.377847,IEBC DE ENSE??ANZA,CALZADA MOPAN
18115,17-12-0121-43,PETEN,POPTUN,16.30721,-89.3775,EORM,COLONIA SAN CARLOS
18116,17-08-0173-43,PETEN,DOLORES,16.49186,-89.375933,EORM,CASERIO MOPAN I
18117,17-08-2123-42,PETEN,DOLORES,16.49186,-89.375933,EODP ANEXA A EORM,CASERIO MOPAN I
18118,17-08-0067-45,PETEN,DOLORES,16.491497,-89.375656,INEB DE TELESECUNDARIA,CASERIO MOPAN I
18119,17-08-0459-43,PETEN,DOLORES,16.690306,-89.374314,EORM,CASERIO AGUA BLANCA
18120,17-09-0021-42,PETEN,SAN LUIS,16.108932,-89.373946,EODP CASERIO COTOXA,CASERIO COTOXA
18121,17-09-0075-43,PETEN,SAN LUIS,16.108932,-89.373946,EORM CASERIO COTOXA,CASERIO COTOXA
18122,17-09-3734-42,PETEN,SAN LUIS,16.108616,-89.373425,EODP,ALDEA CHACTE
18123,17-14-0010-42,PETEN,EL CHAL,16.3839,-89.37272,EODP,CASERIO EL QUETZAL
18124,17-09-0293-43,PETEN,SAN LUIS,15.912196,-89.37247,EORM,CASERIO EL CAMPAMENTO II
18125,17-09-0299-43,PETEN,SAN LUIS,15.9497,-89.368473,EORM,CASERIO NUEVO NACIMIENTO
18126,17-09-1217-42,PETEN,SAN LUIS,16.106261,-89.364357,EODP,ALDEA CHACTE
18127,17-09-0479-45,PETEN,SAN LUIS,16.107342,-89.363898,IEBC DE ENSE??ANZA,ALDEA CHACTE
18128,17-11-0488-43,PETEN,MELCHOR DE MENCOS,16.909909,-89.363667,EORM,PARCELAMIENTO YALTUTU II
18129,17-09-0220-43,PETEN,SAN LUIS,16.105667,-89.363646,EORM,ALDEA CHACTE
18130,17-09-2325-43,PETEN,SAN LUIS,16.105667,-89.363646,EORM,ALDEA CHACTE
18131,17-09-2353-42,PETEN,SAN LUIS,16.105667,-89.363646,EODP ANEXA A EORM,ALDEA CHACTE
18132,17-09-0122-46,PETEN,SAN LUIS,16.105649,-89.363639,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHACTE
18133,17-09-0270-43,PETEN,SAN LUIS,16.185993,-89.363058,EORM,CASERIO CANSIS ARRIBA
18134,17-11-0057-43,PETEN,MELCHOR DE MENCOS,16.000054,-89.36298,EORM,CASERIO LAS GAVIOTAS
18135,17-08-0066-45,PETEN,DOLORES,16.582853,-89.361463,INEB DE TELESECUNDARIA,CASERIO SAN LUCAS
18136,17-08-0081-42,PETEN,DOLORES,16.58305,-89.3614,EODP,CASERIO SAN LUCAS
18137,17-08-0039-43,PETEN,DOLORES,16.583001,-89.361396,EORM,CASERIO SAN LUCAS
18138,17-09-0104-43,PETEN,SAN LUIS,15.96289,-89.361011,EORM CASERIO SECOHUOC,CASERIO SECOHUOC
18139,17-09-0285-42,PETEN,SAN LUIS,15.962889,-89.361011,EODP ANEXA A EORM,CASERIO SECOHUOC
18140,17-08-0077-42,PETEN,DOLORES,16.562128,-89.360333,EODP ANEXA A EORM,CASERIO NUEVA LIBERTAD
18141,17-08-4095-45,PETEN,DOLORES,16.560838,-89.360139,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 358,CASERIO NUEVA LIBERTAD
18142,17-08-0521-43,PETEN,DOLORES,16.561549,-89.359627,EORM,CASERIO NUEVA LIBERTAD
18143,17-11-0349-43,PETEN,MELCHOR DE MENCOS,16.963778,-89.35868,EORM,CASERIO SALSIPUEDES
18144,17-11-0042-42,PETEN,MELCHOR DE MENCOS,16.963708,-89.358666,EODP ANEXA A EORM,CASERIO SALSIPUEDES
18145,17-08-3967-43,PETEN,DOLORES,16.552661,-89.357896,EORM,PARCELAMIENTO RIO LINDO
18146,17-09-0102-43,PETEN,SAN LUIS,16.100623,-89.357401,EORM BARRIO LA GASOLINERA,BARRIO LA GASOLINERA
18147,17-09-0127-42,PETEN,SAN LUIS,16.100623,-89.357401,EODP ANEXA A EORM,BARRIO LA GASOLINERA ALDEA CHACTE
18148,17-11-0014-42,PETEN,MELCHOR DE MENCOS,16.858044,-89.357064,EODP,CASERIO PICHELITO II
18149,17-11-0028-43,PETEN,MELCHOR DE MENCOS,16.858044,-89.357064,EORM,CASERIO PICHELITO II
18150,17-09-0212-43,PETEN,SAN LUIS,16.152591,-89.355296,EORM,CASERIO SAN MARTIN CANALCHI
18151,17-09-0170-42,PETEN,SAN LUIS,16.15259,-89.35529,"EODP EODP ANEXA A ""EORM""",CASERIO SAN MARTIN CANALCHI;
18152,17-08-0517-43,PETEN,DOLORES,16.726417,-89.353359,EORM,CASERIO EL BOMBILLO
18153,17-08-2124-42,PETEN,DOLORES,16.726417,-89.353359,EODP ANEXA A EORM,CASERIO EL BOMBILLO
18154,17-09-3730-45,PETEN,SAN LUIS,16.076809,-89.34991,INSTITUTO MUNICIPAL MIXTO DE EDUCACION BASICA,ALDEA LA CUMBRE
18155,17-09-0307-45,PETEN,SAN LUIS,16.078604,-89.349605,CENTRO DE EDUCACION EXTRAESCOLAR,ALDEA LA CUMBRE
18156,17-09-0235-43,PETEN,SAN LUIS,16.07949,-89.34948,EORM,ALDEA LA CUMBRE
18157,17-09-2322-43,PETEN,SAN LUIS,16.07949,-89.34948,EORM,ALDEA LA CUMBRE
18158,17-09-2350-42,PETEN,SAN LUIS,16.07949,-89.34948,EODP ANEXA A EORM,LA CUMBRE
18159,17-11-0041-42,PETEN,MELCHOR DE MENCOS,17.006097,-89.34938,EODP ANEXA A EORM,CASERIO PUERTA DEL CIELO
18160,17-11-0390-43,PETEN,MELCHOR DE MENCOS,17.00607,-89.349379,EORM,CASERIO LA PUERTA DEL CIELO
18161,17-09-0175-42,PETEN,SAN LUIS,16.077412,-89.348771,EODP ANEXA A EORM,ALDEA LA CUMBRE
18162,17-09-0007-43,PETEN,SAN LUIS,16.00387,-89.348052,EORM,PARCELAMIENTO POZO SINAI
18163,17-09-0292-41,PETEN,SAN LUIS,16.00387,-89.348052,COPB PARCELAMIENTO POZO ZINAI,PARCELAMIENTO POZO SINAI
18164,17-09-0211-43,PETEN,SAN LUIS,16.139483,-89.347934,EORM,"CASERIO NIMLAHA, CHACTE"
18165,17-09-0090-43,PETEN,SAN LUIS,16.247092,-89.347244,EORM CASERIO SANTA AMALIA ALOYAN,CASERIO SANTA AMALIA ALOYAN
18166,17-11-0018-43,PETEN,MELCHOR DE MENCOS,16.886875,-89.344793,EORM,CASERIO EL ESFUERZO ALDEA EL NARANJO
18167,17-08-0053-45,PETEN,DOLORES,16.675758,-89.34349,INEB DE TELESECUNDARIA,CASERIO EL ROSARIO
18168,17-08-0174-43,PETEN,DOLORES,16.676041,-89.343473,EORM,ALDEA EL ROSARIO
18169,17-08-3167-42,PETEN,DOLORES,16.676041,-89.343473,EODP ANEXA A EORM,CASERIO EL ROSARIO
18170,17-09-0172-42,PETEN,SAN LUIS,16.048398,-89.339503,EODP ANEXA A EORM,ALDEA LAS CA??AS
18171,17-09-0216-43,PETEN,SAN LUIS,16.048129,-89.339163,EORM,ALDEA LAS CA??AS
18172,17-08-0165-43,PETEN,DOLORES,16.507231,-89.335416,EORM,CASERIO SUCULTE
18173,17-08-2020-42,PETEN,DOLORES,16.507231,-89.335416,EODP ANEXA A EORM,CASERIO SUCULTE
18174,17-08-0147-43,PETEN,DOLORES,16.526054,-89.331662,EORM,CASERIO SHAAN
18175,17-08-2169-42,PETEN,DOLORES,16.526054,-89.331662,CEIN (PAIN),CASERIO SHAAN
18176,17-09-2089-43,PETEN,SAN LUIS,16.236625,-89.330578,EORM,CASERIO LA ESCONDIDA
18177,17-09-0208-43,PETEN,SAN LUIS,16.032001,-89.330259,EORM,CASERIO SECOYOU
18178,17-09-2486-42,PETEN,SAN LUIS,16.032001,-89.330259,EODP ANEXA EORM,CASERIO SECOYOU
18179,17-08-4003-45,PETEN,DOLORES,16.52695,-89.329769,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 37,CASERIO XAAN
18180,17-12-0062-43,PETEN,POPTUN,16.376171,-89.328843,EORM CASERIO FRANCISCO SAGASTUME,CASERIO FRANCISCO SAGASTUME
18181,17-12-0087-42,PETEN,POPTUN,16.375891,-89.328597,EODP ANEXA A EORM,CASERIO FRANCISCO SAGASTUME
18182,17-08-0056-42,PETEN,DOLORES,16.581139,-89.327465,EODP ANEXA A EORM,EL PEDREGAL DOLORES
18183,17-08-2206-43,PETEN,DOLORES,16.581243,-89.327464,EORM,CASERIO PEDREGAL
18184,17-09-0068-43,PETEN,SAN LUIS,16.100241,-89.327405,EORM CASERIO PUSILA ABAJO,CASERIO PUSILA ABAJO
18185,17-09-0031-41,PETEN,SAN LUIS,16.099792,-89.327224,COPB CASERIO PUSILA ABAJO,CASERIO PUSILA ABAJO
18186,17-09-4147-45,PETEN,SAN LUIS,16.099792,-89.327224,INSTITUTO BASICO MUNICIPAL,CASERIO PUSILA ABAJO
18187,17-09-0034-42,PETEN,SAN LUIS,16.100369,-89.327065,EODP CASERIO EL ARROYON,CASERIO ARROYON
18188,17-09-0057-43,PETEN,SAN LUIS,16.100369,-89.327065,EORM CASERIO EL ARROYON,CASERIO EL ARROYON
18189,17-09-0105-43,PETEN,SAN LUIS,16.031882,-89.325391,"EORM BARRIO EL MANANTIAL, CASERIO SECOYOU",BARRIO MANANTIAL CASERIO SECOYOU
18190,17-09-0286-42,PETEN,SAN LUIS,16.031992,-89.325091,EODP ANEXO A EORM,"BARRIO EL MANANTIAL, CASERIO SECOYOU"
18191,17-12-3051-45,PETEN,POPTUN,16.325523,-89.325038,INEB DE TELESECUNDARIA,ALDEA SABANETA TANJOC
18192,17-12-0379-43,PETEN,POPTUN,16.325534,-89.325015,EORM,CASERIO SABANETA TANJOC
18193,17-12-1158-42,PETEN,POPTUN,16.325534,-89.325015,EODP ANEXA A EORM,ALDEA SABANETA TANHOC
18194,17-09-0191-42,PETEN,SAN LUIS,16.14859,-89.323104,EODP ANEXA A EORM,ALDEA SAN LUCAS AGUACATE
18195,17-09-0230-43,PETEN,SAN LUIS,16.14859,-89.323104,EORM,ALDEA SAN LUCAS AGUACATE
18196,17-09-0274-45,PETEN,SAN LUIS,16.14859,-89.323104,IEBC DE ENSE??ANZA,ALDEA SAN LUCAS AGUACATE
18197,17-09-2320-43,PETEN,SAN LUIS,16.14859,-89.323104,EORM,ALDEA SAN LUCAS AGUACATE
18198,17-09-4025-42,PETEN,SAN LUIS,16.14859,-89.323104,EODP ANEXA A EORM,ALDEA SAN LUCAS AGUACATE
18199,17-08-0055-42,PETEN,DOLORES,16.512783,-89.322767,EODP ANEXA A EORM,ASENTAMIENTO LOS ARROLLOS
18200,17-08-4100-43,PETEN,DOLORES,16.512783,-89.322767,EORM,ASENTAMIENTO LOS ARROYOS
18201,17-08-0520-43,PETEN,DOLORES,16.737959,-89.322459,EORM,CASERIO CALABAZAL
18202,17-08-3485-42,PETEN,DOLORES,16.737959,-89.322459,EODP ANEXA A EORM,CASERIO CALABAZAL
18203,17-11-0002-43,PETEN,MELCHOR DE MENCOS,17.014469,-89.321612,EORM,CASERIO LA COLORADA
18204,17-09-1075-43,PETEN,SAN LUIS,16.131909,-89.319368,EORM,CASERIO SAN ANTONIO EL CALVARIO
18205,17-09-3683-42,PETEN,SAN LUIS,16.131909,-89.319368,EODP ANEXA A EORM,CASERIO SAN ANTONIO EL CALVARIO
18206,17-09-0242-43,PETEN,SAN LUIS,16.187368,-89.316873,EORM,CASERIO PUSILA ARRIBA
18207,17-09-2458-42,PETEN,SAN LUIS,16.187368,-89.316873,EODP ANEXA EORM,ALDEA PUSILA ARRIBA
18208,17-09-0145-45,PETEN,SAN LUIS,16.187372,-89.316815,INEB DE TELESECUNDARIA,CASERIO PUSILA ARRIBA
18209,17-04-0096-42,PETEN,SAN ANDRES,16.9716,-89.31301,EODP EODP,BARRIO NORTE
18210,17-11-0344-43,PETEN,MELCHOR DE MENCOS,17.008695,-89.312618,EORM,ALDEA LA POLVORA
18211,17-11-2935-42,PETEN,MELCHOR DE MENCOS,17.008695,-89.312618,EODP ANEXA EORM,ALDEA LA POLVORA
18212,17-11-0001-45,PETEN,MELCHOR DE MENCOS,17.008661,-89.3126,INSTITUTO NACIONAL DE EDUCACION BASICA DE TELESECUNDARIA,ALDEA LA POLVORA
18213,17-11-0039-46,PETEN,MELCHOR DE MENCOS,17.008661,-89.3126,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SANTA ELENA
18214,17-09-0088-43,PETEN,SAN LUIS,16.078802,-89.310687,EORM,CASERIO CAXLAMPON LA CUMBRE
18215,17-12-0474-43,PETEN,POPTUN,16.299917,-89.309951,EORM,CASERIO TANHOC
18216,17-12-3707-42,PETEN,POPTUN,16.299917,-89.309951,EODP ANEXA AEORM,CASERIO TANHOC
18217,17-09-0147-43,PETEN,SAN LUIS,16.029,-89.30678,EORM,CASERIO SEMUY
18218,17-09-0225-43,PETEN,SAN LUIS,16.02351,-89.304173,EORM,CASERIO SAJUL
18219,17-09-2464-42,PETEN,SAN LUIS,16.02351,-89.304173,EODP ANEXA EORM,CASERIO SAJUL
18220,17-11-0355-43,PETEN,MELCHOR DE MENCOS,16.800403,-89.301995,EORM,CASERIO GRANO DE ORO
18221,17-11-0008-42,PETEN,MELCHOR DE MENCOS,16.800431,-89.301978,EODP ANEXA A EORM,CASERIO GRANO DE ORO
18222,17-09-0128-42,PETEN,SAN LUIS,16.23537,-89.299804,EODP ANEXA A EORM,CASERIO SANTO DOMINGO
18223,17-09-0074-43,PETEN,SAN LUIS,16.235642,-89.299802,EORM CASERIO SANTO DOMINGO POITE,CASERIO SANTO DOMINGO POITE
18224,17-11-0048-45,PETEN,MELCHOR DE MENCOS,16.838151,-89.299489,INEB DE TELESECUNDARIA,ALDEA TIKALITO
18225,17-11-4027-42,PETEN,MELCHOR DE MENCOS,16.838151,-89.299489,EODP,ALDEA TIKALITO
18226,17-11-0470-43,PETEN,MELCHOR DE MENCOS,16.837885,-89.299474,EORM,CASERIO EL TIKALITO
18227,17-11-4117-45,PETEN,MELCHOR DE MENCOS,16.871509,-89.29867,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 57,CASERIO EL NARANJO
18228,17-11-0351-43,PETEN,MELCHOR DE MENCOS,16.872107,-89.298405,EORM,ALDEA EL NARANJO
18229,17-11-0007-42,PETEN,MELCHOR DE MENCOS,16.872171,-89.298382,EODP ANEXA A EORM,ALDEA EL NARANJO
18230,17-08-1037-43,PETEN,DOLORES,16.588028,-89.298093,EORM,CASERIO LOS LIMONES
18231,17-08-3215-42,PETEN,DOLORES,16.588028,-89.298093,EODP ANEXA A EORM,CASERIO LOS LIMONES
18232,17-08-0051-45,PETEN,DOLORES,16.549871,-89.294619,INEB DE TELESECUNDARIA,CASERIO SACUL ABAJO
18233,17-08-0155-43,PETEN,DOLORES,16.550136,-89.294403,EORM,CASERIO SACUL ABAJO
18234,17-08-2021-42,PETEN,DOLORES,16.550136,-89.294403,EODP ANEXA A EORM,CASERIO SACUL ABAJO
18235,17-09-0215-43,PETEN,SAN LUIS,16.065105,-89.293907,EORM,ALDEA SEMUC LAS CA??AS
18236,17-09-3972-42,PETEN,SAN LUIS,16.065105,-89.293907,EODP ANEXA A EORM,ALDEA SEMUC LAS CA??AS
18237,17-09-0228-43,PETEN,SAN LUIS,15.995501,-89.293522,EORM,ALDEA CHACALTE
18238,17-09-3853-42,PETEN,SAN LUIS,15.995501,-89.293522,EODP ANEXA A EORM,ALDEA CHACALTE
18239,17-09-0148-45,PETEN,SAN LUIS,15.996017,-89.292969,INEB DE TELESECUNDARIA,CASERIO CHACALTE
18240,17-11-0019-43,PETEN,MELCHOR DE MENCOS,16.910304,-89.289259,EORM,CASERIO VALLE NUEVO
18241,17-08-4094-45,PETEN,DOLORES,16.520948,-89.283847,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 431,CASERIO CENTRO MAYA
18242,17-12-0021-43,PETEN,POPTUN,16.25786,-89.282814,EORM CASERIO EL MAMEYAL,CASERIO EL MAMEYAL
18243,17-09-0217-43,PETEN,SAN LUIS,15.980786,-89.280588,EORM,CASERIO QUEBRADA SECA
18244,17-09-3852-42,PETEN,SAN LUIS,15.980786,-89.280588,EODP ANEXA A EORM,CASERIO QUEBRADA SECA
18245,17-11-0347-43,PETEN,MELCHOR DE MENCOS,16.932062,-89.276702,EORM,CASERIO SALPET
18246,17-11-4196-42,PETEN,MELCHOR DE MENCOS,16.932061,-89.276701,EODP ANEXA A EORM,CASERIO SALPET
18247,17-09-0245-43,PETEN,SAN LUIS,16.159292,-89.275697,EORM,CASERIO JOVENTE
18248,17-09-2457-42,PETEN,SAN LUIS,16.159292,-89.275697,EODP ANEXA EORM,CASERIO JOVENTE
18249,17-09-3855-45,PETEN,SAN LUIS,16.159292,-89.275697,INSTITUTO BASICO MUNICIPAL,CASERIO JOVENTE
18250,17-11-0081-42,PETEN,MELCHOR DE MENCOS,17.02755,-89.27269,EODP,CASERIO VUELTA GRANDE
18251,17-11-0044-43,PETEN,MELCHOR DE MENCOS,17.02751,-89.27257,EORM,CASERIO VUELTA GRANDE
18252,17-08-0018-42,PETEN,DOLORES,16.515366,-89.271198,EODP,CASERIO SACUL ARRIBA
18253,17-08-0048-43,PETEN,DOLORES,16.515366,-89.271198,EORM,CASERIO SACUL ARRIBA
18254,17-11-3902-43,PETEN,MELCHOR DE MENCOS,16.875471,-89.268122,EORM,PARCELAMIENTO EL PORVENIR
18255,17-11-0040-46,PETEN,MELCHOR DE MENCOS,16.982049,-89.266564,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL CRUZADERO
18256,17-11-0338-42,PETEN,MELCHOR DE MENCOS,16.980228,-89.263987,EODP ANEXA A ESCUELA RURAL MIXTA,EL CRUZADERO
18257,17-11-2951-45,PETEN,MELCHOR DE MENCOS,16.982102,-89.263837,INEB DE TELESECUNDARIA,ALDEA EL CRUZADERO
18258,17-11-0341-43,PETEN,MELCHOR DE MENCOS,16.982107,-89.263787,EORM,ALDEA EL CRUZADERO
18259,17-08-3851-45,PETEN,DOLORES,16.597704,-89.263271,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA DE ENSE??ANZA,ASENTAMIENTO VALLE DE LA ESMERALDA
18260,17-09-0131-42,PETEN,SAN LUIS,15.958365,-89.261781,EODP ANEXA A EORM,CASERIO LOS ANGELES
18261,17-09-0227-43,PETEN,SAN LUIS,15.958264,-89.26174,EORM,CASERIO LOS ANGELES
18262,17-08-2399-43,PETEN,DOLORES,16.598568,-89.261221,EORM VICTORIA 11 DE JULIO,ASENTAMIENTO VALLE DE LA ESMERALDA
18263,17-08-3120-42,PETEN,DOLORES,16.598568,-89.261221,EODP ANEXA A EORM VICTORIA 11 DE JULIO,ASENTAMIENTO VALLE DE LA ESMERALDA
18264,17-09-0125-42,PETEN,SAN LUIS,16.226944,-89.259827,EODP ANEXA A EORM,CASERIO MOLLEJON
18265,17-09-4151-43,PETEN,SAN LUIS,16.226944,-89.259827,EORM,CASERIO MOLLEJON
18266,17-12-1036-43,PETEN,POPTUN,16.265353,-89.258836,EORM,CASERIO LA COMPUERTA
18267,17-12-3122-42,PETEN,POPTUN,16.265353,-89.258836,EODP ANEXA EORM,CASERIO LA COMPUERTA
18268,17-12-0073-45,PETEN,POPTUN,16.265278,-89.258805,INEB DE TELESECUNDARIA,CASERIO LA COMPUERTA
18269,17-09-0094-43,PETEN,SAN LUIS,16.125353,-89.257598,EORM PARCELAMIENTO NACIMIENTO RIO CAOBA,PARCELAMIENTO NACIMIENTO RIO CAOBA
18270,17-08-0028-43,PETEN,DOLORES,16.686839,-89.256296,EORM,CASERIO NUEVO PROGRESO
18271,17-08-0078-42,PETEN,DOLORES,16.686838,-89.256295,EODP ANEXA A EORM,CASERIO NUEVO PROGRESO
18272,17-09-0265-43,PETEN,SAN LUIS,16.239679,-89.255382,EORM,CASERIO NACIMIENTO DE POITE
18273,17-09-0129-42,PETEN,SAN LUIS,16.239613,-89.255349,EODP ANEXA A EORM,CASERIO NACIMIENTO POITE
18274,17-09-0030-41,PETEN,SAN LUIS,16.09052,-89.253887,COPB CASERIO NACIMIENTO BOBILA,CASERIO NACIMIENTO BOBILA
18275,17-09-0077-43,PETEN,SAN LUIS,16.09052,-89.253887,EORM CASERIO NACIMIENTO BOBILA,CASERIO NACIMIENTO BOBILA
18276,17-09-0251-43,PETEN,SAN LUIS,16.197193,-89.252627,EORM,ALDEA POITE CENTRO
18277,17-09-2349-42,PETEN,SAN LUIS,16.197193,-89.252627,EODP ANEXA A EORM,ALDEA EL POITE CENTRO
18278,17-09-3729-45,PETEN,SAN LUIS,16.197193,-89.252627,INSTITUTO DE EDUCACION BASICA MUNICIPAL,CASERIO POITE CENTRO
18279,17-09-4192-42,PETEN,SAN LUIS,16.19719,-89.252626,EODP ANEXA A EORM,ALDEA POITE CENTRO
18280,17-09-0026-41,PETEN,SAN LUIS,16.01221,-89.248681,COPB,CASERIO TIMAX
18281,17-09-0063-43,PETEN,SAN LUIS,16.01221,-89.248681,EORM CASERIO TIMAX,CASERIO TIMAX
18282,17-11-0469-43,PETEN,MELCHOR DE MENCOS,16.873556,-89.248359,EORM,CASERIO LOS LAURELES
18283,17-11-4133-43,PETEN,MELCHOR DE MENCOS,16.847992,-89.247211,EORM,PARCELAMIENTO ALTA GRACIA II
18284,17-09-2068-43,PETEN,SAN LUIS,16.138242,-89.245911,EORM,CASERIO POITE SECO
18285,17-12-0372-43,PETEN,POPTUN,16.356841,-89.245476,EORM,CASERIO CHAMPAS QUEMADAS
18286,17-12-3519-42,PETEN,POPTUN,16.356841,-89.245476,EODP ANEXA A EORM,CASERIO CHAMPAS QUEMADAS
18287,17-08-0015-42,PETEN,DOLORES,16.529221,-89.244772,EODP,CASERIO MONTE DE LOS OLIVOS
18288,17-08-0040-43,PETEN,DOLORES,16.529221,-89.244772,EORM,CASERIO MONTE DE LOS OLIVOS
18289,17-11-0024-43,PETEN,MELCHOR DE MENCOS,16.74064,-89.243455,EORM,PARCELAMIENTO SOLEDAD
18290,17-08-0012-42,PETEN,DOLORES,16.642917,-89.24284,EODP,CASERIO BRISAS DE CHIQUIBUL
18291,17-08-0031-43,PETEN,DOLORES,16.642917,-89.24284,EORM,COMUNIDAD LAS BRISAS DE CHIQUIBUL
18292,17-11-0342-43,PETEN,MELCHOR DE MENCOS,17.006589,-89.241754,EORM,ALDEA CIDABENQUE
18293,17-11-3219-42,PETEN,MELCHOR DE MENCOS,17.006589,-89.241754,EODP ANEXA A EORM,ALDEA CIDABENQUE
18294,17-11-0049-45,PETEN,MELCHOR DE MENCOS,17.006576,-89.241716,INEB DE TELESECUNDARIA,ALDEA CIDABENQUE
18295,17-09-0093-43,PETEN,SAN LUIS,16.12111,-89.240232,EORM CASERIO CRUZ PAMAC,CASERIO CRUZ PAMAC
18296,17-11-0339-43,PETEN,MELCHOR DE MENCOS,16.939124,-89.240164,EORM,CASERIO SANTA ROSA CHIQUIBUL
18297,17-08-2174-43,PETEN,DOLORES,16.530301,-89.240017,EORM,CASERIO NARANJITO
18298,17-11-0023-43,PETEN,MELCHOR DE MENCOS,16.917214,-89.239548,EORM,CASERIO MAMEY
18299,17-08-0029-43,PETEN,DOLORES,16.558769,-89.238276,EORM,CASERIO EL TORONJO
18300,17-08-0079-42,PETEN,DOLORES,16.55876,-89.238275,"EODP ANEXA A ""EORM""",CASERIO EL TORONJO;
18301,17-11-0029-43,PETEN,MELCHOR DE MENCOS,16.819838,-89.23706,EORM,ALDEA NUEVO MODELO
18302,17-11-0062-42,PETEN,MELCHOR DE MENCOS,16.819838,-89.23705,EODP EODP ANEXA A ESCUELA OFICIAL RURAL MIXTA,ALDEA NUEVO MODELO
18303,17-12-0070-43,PETEN,POPTUN,16.345882,-89.236467,EORM,CASERIO BUENOS AIRES
18304,17-12-3985-43,PETEN,POPTUN,16.366605,-89.236302,EORM,CASERIO PE??A BLANCA
18305,17-09-0091-43,PETEN,SAN LUIS,16.18585,-89.235931,EORM PARCELAMIENTO CRUCE DE POITE,PARCELAMIENTO CRUCE DE POITE
